batch,block_k,block_m,block_n,cols,dense_full_concat_ms,dense_selected_concat_ms,high_rows_total,latency_ms,layer,low_rows_total,model,module_count,modules,ok,rel_l2_vs_dense_selected_concat,rel_l2_vs_triton_separate,runtime,selected_rows_per_module,selected_rows_total,speedup_vs_dense_full_concat,speedup_vs_dense_selected_concat,speedup_vs_triton_separate,suffixes,triton_separate_selected_ms
1,64,32,16,1024,0.038392537499731816,0.01575360000032333,0,0.06278944999991154,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.1661449372768402,0.0,triton_fused_selected,16,48,0.6114488580451956,0.2508956520617003,2.408908463123015,"['q_proj', 'k_proj', 'v_proj']",0.1512540374996263
1,64,32,16,1024,0.038392537499731816,0.014994912500299051,0,0.038392537499731816,1,192,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_full_concat,64,192,1.0,0.3905684145103406,3.966340138400364,"['q_proj', 'k_proj', 'v_proj']",0.15227786250022746
1,64,32,16,1024,0.038392537499731816,0.014994912500299051,0,0.014994912500299051,1,192,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_selected_concat,64,192,2.5603708923920787,1.0,10.155301839686661,"['q_proj', 'k_proj', 'v_proj']",0.15227786250022746
1,64,32,16,1024,0.038392537499731816,0.014994912500299051,0,0.01250753750028366,1,192,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.15044096112251282,,cached_selected_concat,64,192,3.069552060016698,1.1988700813376716,12.174887542553753,"['q_proj', 'k_proj', 'v_proj']",0.15227786250022746
1,64,32,16,1024,0.038392537499731816,0.014994912500299051,0,0.15227786250022746,1,192,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.15044018626213074,,triton_separate_selected,64,192,0.25212159449423893,0.0984707314254339,1.0,"['q_proj', 'k_proj', 'v_proj']",0.15227786250022746
1,64,32,16,1024,0.038392537499731816,0.014994912500299051,0,0.06087168749999705,1,192,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.15044018626213074,0.0,triton_fused_selected,64,192,0.6307125541695172,0.24633640229375567,2.50162051939557,"['q_proj', 'k_proj', 'v_proj']",0.15227786250022746
1,64,32,16,1024,0.038392537499731816,0.015196537500372642,0,0.038392537499731816,1,768,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_full_concat,256,768,1.0,0.3958200861424904,4.240342280083697,"['q_proj', 'k_proj', 'v_proj']",0.16279749999981163
1,64,32,16,1024,0.038392537499731816,0.015196537500372642,0,0.015196537500372642,1,768,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_selected_concat,256,768,2.526400339471434,1.0,10.712802175878524,"['q_proj', 'k_proj', 'v_proj']",0.16279749999981163
1,64,32,16,1024,0.038392537499731816,0.015196537500372642,0,0.012785337499821026,1,768,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.1601819097995758,,cached_selected_concat,256,768,3.002856788119144,1.1885910325468818,12.733140599697938,"['q_proj', 'k_proj', 'v_proj']",0.16279749999981163
1,64,32,16,1024,0.038392537499731816,0.015196537500372642,0,0.16279749999981163,1,768,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.16018183529376984,,triton_separate_selected,256,768,0.23583001888712196,0.09334625839088577,1.0,"['q_proj', 'k_proj', 'v_proj']",0.16279749999981163
1,64,32,16,1024,0.038392537499731816,0.015196537500372642,0,0.20039361249999388,1,768,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.16018183529376984,0.0,triton_fused_selected,256,768,0.1915856349948928,0.0758334425473422,0.8123886683255266,"['q_proj', 'k_proj', 'v_proj']",0.16279749999981163
12,64,32,16,1024,0.07427494999987516,0.08284612500020216,0,0.07427494999987516,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_full_concat,16,48,1.0,1.1153979235306306,5.527373798303735,"['q_proj', 'k_proj', 'v_proj']",0.41054541249962995
12,64,32,16,1024,0.07427494999987516,0.08284612500020216,0,0.08284612500020216,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_selected_concat,16,48,0.8965410271113333,1.0,4.955517382359503,"['q_proj', 'k_proj', 'v_proj']",0.41054541249962995
12,64,32,16,1024,0.07427494999987516,0.08284612500020216,0,0.0798641999999461,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.16093380749225616,,cached_selected_concat,16,48,0.9300155764400732,1.0373374428124,5.140543729229205,"['q_proj', 'k_proj', 'v_proj']",0.41054541249962995
12,64,32,16,1024,0.07427494999987516,0.08284612500020216,0,0.41054541249962995,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.16093380749225616,,triton_separate_selected,16,48,0.18091774439189992,0.20179527642457054,1.0,"['q_proj', 'k_proj', 'v_proj']",0.41054541249962995
12,64,32,16,1024,0.07427494999987516,0.08284612500020216,0,0.06103312499945446,1,48,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.16093380749225616,0.0,triton_fused_selected,16,48,1.216961281280273,1.357396086157192,6.726599899698723,"['q_proj', 'k_proj', 'v_proj']",0.41054541249962995
12,64,32,16,1024,0.07427494999987516,0.02098831250023636,0,0.07427494999987516,1,192,Qwen/Qwen3-0.6B,3,"['model.layers.1.self_attn.q_proj', 'model.layers.1.self_attn.k_proj', 'model.layers.1.self_attn.v_proj']",True,0.0,,dense_full_concat,64,192,1.0,0.2825759223031673,2.0597585390539455,"['q_proj', 'k_proj', 'v_proj']",0.15298846250004772
